gene_name	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
AMIGO2	33928.2304940225	1.23091765677507	0.0393841813685107	31.2541130475099	1.96296335290578e-214	6.53595416032065e-212
FCGBP	3465.53332701163	-2.05266066200581	0.0658912685875529	-31.1522407445888	4.72972839074687e-213	1.54670564320978e-210
NKD1	1031.26371807627	2.95610395960321	0.0951311194175086	31.0739953203909	5.41001305020326e-212	1.73813278926969e-209
FGF2	8954.04496573025	1.63465022539022	0.0526125523545315	31.0695861013371	6.205248390318e-212	1.9592536857223e-209
TRIM9	1863.64343199425	1.97513894259767	0.0638779578923377	30.920508541094	6.33247444039992e-210	1.96553566825498e-207
PCDH10	577.888898047854	4.99546640211967	0.163047709603989	30.6380654733065	3.81104768561135e-206	1.16319527111001e-203
PABPC4L	611.356311489724	3.82802636590696	0.125342196650414	30.5406037887107	7.53671557346141e-205	2.26262085732457e-202
FSTL1	4155.40195909212	1.59190739484379	0.0522730908339818	30.4536687891606	1.07114624343476e-203	3.16385502516465e-201
MUC5B	20169.2245737173	-1.55071199902292	0.051157559869189	-30.3124700042013	7.85251606829464e-202	2.28258931362984e-199
CCN1	2964.07950763787	1.79341918937229	0.0596000696301151	30.0908908412768	6.37549968632963e-199	1.82428946493366e-196
SPDL1	6353.50236995103	1.58401555273326	0.0528059809675105	29.996896633884	1.07720091817302e-197	3.03488929453884e-195
NAV1	2864.62972327072	1.81588943465027	0.0608461768541236	29.8439364399804	1.052248550869e-195	2.91967086546423e-193
LRRC8C	1667.09756192686	2.01226850756231	0.0676096131000297	29.7630531413502	1.17545703669214e-194	3.21285741984228e-192
ELK3	5165.16404680714	1.50170971206432	0.0506305957525658	29.6601232859919	2.51114273527491e-193	6.76272895751316e-191
TPM1	18728.8303903761	1.26845190267713	0.0429216106708044	29.5527563586969	6.05281558497204e-192	1.60645234503758e-189
COL5A1	3870.84887893757	1.60652989340219	0.0543828679892686	29.5411027921367	8.54412720634783e-192	2.23526573614068e-189
CHST3	4020.37138131004	1.4687999924164	0.0498582543107195	29.4595150336142	9.50941630082361e-191	2.41869362106921e-188
SHISAL1	643.769668196499	3.40611858210827	0.115619988354587	29.4595997680115	9.48568091779079e-191	2.41869362106921e-188
LMCD1	3248.28613110742	1.49191906439241	0.0507572675515541	29.3932107924657	6.7062378741908e-190	1.6823470436994e-187
CTPS1	7410.27780303205	1.26564586247147	0.0432791040060965	29.2438092593872	5.38265803435677e-188	1.33206238625913e-185
NUAK1	3129.39082570785	1.75655406508528	0.0602437854809532	29.1574317759404	6.72495011275551e-187	1.64205348553189e-184
FRMD8	3181.72717279633	1.67728081349087	0.0579506473751411	28.9432627496474	3.41135242627849e-184	8.2200127608471e-182
BMPR2	5552.43998458259	1.64120387732465	0.0570145958778183	28.7856793871123	3.24120589544645e-182	7.70859786536504e-180
TGM2	39890.5317659747	1.33315025556417	0.0464921121946605	28.6747620753887	7.87655450187452e-181	1.84927362298498e-178
ADAMTS15	703.188394492237	2.87106716339225	0.100569750172035	28.5480192451607	2.97257344814214e-179	6.89072627288949e-177
FSTL3	8558.33376978737	1.38131135125431	0.048647863705683	28.3940803569746	2.3927736959903e-177	5.4773580868338e-175
TANC2	5837.28330755121	1.78753519038031	0.0629602080728589	28.3915070342801	2.57437674784024e-177	5.82031622014794e-175
CMTM3	2881.94958328676	1.47112475607296	0.0518599326269889	28.367270868905	5.12569910925696e-177	1.14471863155881e-174
ITGA2	7241.55715827777	1.56718753695853	0.0553398441853085	28.3193341078215	1.99781695182276e-176	4.40795443840124e-174
MT2A	7247.41822971718	1.87045338293981	0.0662071126721874	28.2515474160763	1.36238520518804e-175	2.97016193602482e-173
PDLIM7	3024.01808811379	1.63359248292863	0.0578382134828822	28.2441725730707	1.6783664169521e-175	3.61599108160515e-173
CAPRIN2	2059.2991911523	1.61329142763985	0.0576462905997773	27.986040573547	2.40279485403771e-172	5.11655606534797e-170
TNFRSF12A	6292.06854945927	1.86462709190316	0.0670986037175792	27.7893575811421	5.83301015568627e-170	1.22781511472509e-167
TFPI2	11866.1127030554	1.14561444328735	0.0413082156584314	27.733331615197	2.76853186962698e-169	5.7613777418726e-167
SMTN	2484.42995448031	1.68274440454485	0.0610109874802066	27.5810058817811	1.88050215157922e-167	3.86939729234498e-165
TCIM	4072.20956362722	1.69111246844692	0.0615448988360212	27.4777032772884	3.24316724585023e-166	6.5991246414728e-164
B4GALT1	32673.340197474	1.06148749926971	0.0387800728222487	27.3719831351302	5.91308890574303e-165	1.18996040803156e-162
EDIL3	444.830760119868	4.19807313378768	0.153528130702838	27.3439995300488	1.27274837524705e-164	2.53346097781514e-162
ETS2	7947.17935960255	1.19265371310601	0.0438580040135787	27.1935246468753	7.74742723737022e-163	1.52557672040818e-160
PDK4	6116.89290728	-1.46607398111692	0.0540545304264814	-27.1221296263206	5.3996339599723e-162	1.05195209264865e-159
PPP1R13L	1243.85439611881	2.03149721470817	0.0751115074774328	27.0464178251053	4.20861270131969e-161	8.11287625255447e-159
ATOSB	2131.94905357763	1.66608268080847	0.0618297504852695	26.9462947486001	6.30412940549684e-160	1.20257835211316e-157
NPTXR	2508.63987541489	1.43282475975955	0.0532053343887646	26.9300959428256	9.75881676947067e-160	1.84240424226099e-157
ANXA10	963.816819941792	2.18387749304133	0.0811607643364098	26.9080449266003	1.76825969656009e-159	3.30429998194949e-157
ARHGEF40	2896.2001743341	1.6128596679071	0.0602080565456649	26.7881037927844	4.446220128518e-158	8.22460901146972e-156
IER3	5815.50468470953	1.47854696051354	0.0553161577641462	26.7290249409166	2.16525084434566e-157	3.9652238712502e-155
MUC13	2577.16882094644	-1.52102182726879	0.0569237632387402	-26.7203315580099	2.7324222007984e-157	4.95434136269516e-155
CLDN4	1289.8907537562	2.32219945257445	0.0872361002416358	26.6197072787776	4.01491936015705e-156	7.20835472966236e-154
FAM83G	3797.63747677959	1.43450675089769	0.0540156569517708	26.5572397310381	2.11846491686633e-155	3.76654835170612e-153
PCED1B	7227.27276865831	1.15738204502099	0.0438427494879436	26.3984822698966	1.42626397974873e-153	2.51145887126332e-151
NXPH4	657.213150988443	2.81876315175409	0.107141422007175	26.3088084789963	1.52058875558976e-152	2.65205160772527e-150
RND1	3384.28526320873	1.60248866918718	0.061013996522596	26.2642796820187	4.91010287103144e-152	8.48289753558478e-150
SKIL	6322.97018002179	1.69869271833581	0.0654659637168803	25.9477233953527	1.92912021664411e-148	3.30168023620594e-146
DLC1	1086.47339370526	1.97233129169959	0.0766905035618864	25.7180641682447	7.34133043011944e-146	1.24483133487757e-143
SEMA4G	2308.64640915548	-1.47816573685213	0.0576346912619206	-25.6471528603253	4.54885297171866e-145	7.64249031844806e-143
NRG1	7990.86952057315	1.17307691084163	0.0459104259319874	25.5514273071535	5.29373623568995e-144	8.81310833492637e-142
RASGRP1	425.364230084614	3.22078802934409	0.126094774545287	25.5425971532813	6.63562539567162e-144	1.09475862946788e-141
KDM6B	1531.13037433972	1.78089693212061	0.0697588066933415	25.5293491465443	9.31169263861789e-144	1.52254488652687e-141
SKI	3092.24915013178	1.56653473506695	0.0615989343257538	25.4311986435128	1.13978841652037e-142	1.83096011155592e-140
COL4A2	7413.25448214842	1.22137069001341	0.0480606202177296	25.4131279305223	1.80569923445111e-142	2.87545826786983e-140
RHBDL3	731.789679141794	2.33576352957819	0.0929249515265024	25.1360209632396	2.00949452362432e-139	3.17240286302864e-137
KCTD11	793.369439166392	2.11358487891391	0.0843225234767419	25.0654841881823	1.1836768305802e-138	1.8527071622577e-136
TMC7	1075.64427422099	1.95844615599167	0.0782587007959886	25.0252832729374	3.24486240241176e-138	5.03586145553953e-136
STK38L	1892.16561294347	1.55277905473888	0.0620793610362664	25.0128066529511	4.43586735389426e-138	6.82638981948451e-136
KLF7	2448.18094440792	1.6750783936852	0.067014666800195	24.9956983100351	6.80860013327659e-138	1.03904911867245e-135
HMOX1	19287.6858533261	1.36282584349083	0.0545947612123834	24.9625754051601	1.55940576037748e-137	2.36011551155312e-135
RHOU	1051.63784951185	1.86171120978676	0.0745976315158476	24.956706693714	1.80582966821176e-137	2.71066874704606e-135
ZYX	5471.41665875777	1.43979091259566	0.0579508324073835	24.8450428196475	2.92540572312247e-136	4.35552479736112e-134
INHBB	2043.50682684696	-1.47693541127467	0.0594488643361952	-24.843795214023	3.01765268351862e-136	4.45663496719972e-134
VDR	954.897997954353	1.93592330601616	0.078243837771918	24.7421824023945	3.76318136679176e-135	5.5132112296046e-133
AGR2	23212.1455610384	-1.10813118706023	0.0449334749541372	-24.6615955741521	2.76372186036608e-134	4.01682844673682e-132
IRAK2	1460.82598252056	1.69740085519556	0.0688531946649723	24.6524633091437	3.46295392990705e-134	4.99347049751085e-132
KRT80	6443.00259640969	1.12345557373236	0.0457249965708209	24.5698339636244	2.65511077160277e-133	3.79867527815324e-131
TP53I3	6430.09207218524	1.14542133645873	0.0466491744571472	24.5539465550657	3.92495884615827e-133	5.57192025966639e-131
RET	430.12480081799	3.12160763620588	0.127174178074973	24.5459234213851	4.78099655721414e-133	6.73495307325096e-131
SLC7A1	4884.15435085957	1.30435774028615	0.0531987290902576	24.5185883684018	9.35910907196384e-133	1.30834629339598e-130
CDKN1A	13364.8178491057	1.119812795739	0.0457593051349118	24.4718050774037	2.94949658907427e-132	4.09197962391797e-130
CDC42SE1	4579.02569940388	1.23473394430863	0.0505159507445217	24.4424568103875	6.05330816357901e-132	8.33490469170094e-130
ACAP1	860.32637607581	1.99661182480235	0.0819466314523574	24.3647821687845	4.04197950322188e-131	5.52393810764942e-129
AQP3	1951.14064427546	-1.46304033173563	0.0601871507797682	-24.3081839359545	1.60619697253442e-130	2.17883593763132e-128
PREX1	1933.22809669709	1.47085093043975	0.0605837382810678	24.2779823789677	3.34945360581917e-130	4.51018705024754e-128
S1PR5	375.655116535244	3.49008692758394	0.144873267610587	24.090620617222	3.13478752339582e-128	4.19031853401078e-126
SMURF2	2570.99492833332	1.32961349051913	0.0552210515936339	24.0780182946102	4.24864976213336e-128	5.63808138361944e-126
DCBLD1	4825.64752272765	1.12828894910727	0.0474297969025751	23.788610173155	4.38150389686573e-125	5.77255258009367e-123
EFR3B	1724.45466677064	1.6255713695952	0.0683569327357155	23.7806364993007	5.29825181629799e-125	6.93049182227607e-123
PTPRE	479.459645754086	2.91408951881676	0.122931487974891	23.7049885820301	3.20291420151202e-124	4.15992679236097e-122
DAAM1	906.753708741401	1.9881010587114	0.0840890539773721	23.6428044397596	1.39966699300278e-123	1.80507758048309e-121
SOX4	5384.75432989338	1.32569834119595	0.0564050859238972	23.5031703166733	3.78537531758459e-122	4.84766281055431e-120
OLFM2	568.820157915961	2.50466191851614	0.106583250867576	23.49958270299	4.11900244375961e-122	5.23828414948401e-120
ANKRD30A	393.709989786858	3.00263585663326	0.128024580777024	23.4535886656239	1.2150205314748e-121	1.53452903399297e-119
PRRX2	387.419537338124	3.49691991379246	0.149484183200725	23.3932436122479	5.00689136840568e-121	6.28021928969953e-119
FHOD3	1013.29104566153	2.00758869025589	0.0862721112066155	23.2704249632637	8.83798890941478e-120	1.09358169525752e-117
NKILA	525.806751580275	2.51451608587252	0.108088133633804	23.2635720623279	1.03687786968732e-119	1.27438553205262e-117
DNMBP	4342.49460318001	1.33313548063746	0.0573494743779394	23.2458186425904	1.56803799503303e-119	1.90168740417483e-117
HNF4A	3026.22761403898	1.16933614146989	0.0505096001850376	23.1507700949151	1.42801645684522e-118	1.72047798514517e-116
TIPARP	2376.01877788074	1.40866071557264	0.0609842320643118	23.0987694341566	4.76372566011279e-118	5.70183712507487e-116
SMURF1	3517.95806310871	1.12751280235035	0.0492967003099554	22.871973078544	8.83471081152248e-116	1.05058479929488e-113
CITED4	1748.86881657728	1.98746381666465	0.0870745244767018	22.8248598382691	2.59768426755634e-115	3.06912206398446e-113
CYP26B1	780.502660582543	1.84888870559015	0.081595370853265	22.6592352759208	1.13127662695094e-113	1.31955852671035e-111
LGR4	14083.2472515184	-1.07316705750046	0.0475626183974588	-22.5632459620389	9.95438332677786e-113	1.15376342951445e-110
FAM177A1	3914.67362675892	1.10014850645223	0.0487926638023192	22.5474163679487	1.42357129792713e-112	1.63961391062513e-110
SPHK1	649.336295484592	2.37833238502064	0.105815855536631	22.4761437967803	7.10497187168864e-112	8.13208436788963e-110
PHLDA1	4468.08933205844	1.13783839625101	0.0507408322379455	22.4245118983307	2.26971335836742e-111	2.5816932131542e-109
CEP170	3232.05641724517	1.4001217816741	0.0625904226265022	22.3695850406554	7.78575496707884e-111	8.80126732790832e-109
SOX8	332.075856517935	3.34669955544181	0.150331285166138	22.2621628741031	8.59967827595332e-110	9.66171216365234e-108
CCL2	1080.60504436932	1.78649548953322	0.0804242902193763	22.2133821095608	2.55001708884167e-109	2.84746725292423e-107
COL11A1	1899.55500836607	1.36301662905603	0.0615720225508661	22.1369474736682	1.39361152451587e-108	1.54673986960359e-106
ADGRG1	12193.3463743235	1.12417756938492	0.0508455793173403	22.1096422634628	2.55284659902484e-108	2.81628191373144e-106
EPHA7	309.454055177392	3.44051088509552	0.156796034429548	21.9425886478106	1.01931875764242e-106	1.11777152147938e-104
PEA15	5151.63616978956	1.14115514600079	0.0520327548409662	21.9314766148484	1.30135236922904e-106	1.4185515439102e-104
ACKR3	807.313788816686	1.8237070647271	0.0831741567638063	21.9263667428089	1.45599578092432e-106	1.57773081278504e-104
HNF1B	2853.54187034509	1.14837946033512	0.0523836357743502	21.9224848248779	1.58561953301784e-106	1.70808532400916e-104
NKX3-1	867.782365196224	1.75524398247519	0.0802947218443746	21.8600169744303	6.24209809705552e-106	6.68488552347238e-104
ABLIM3	756.670693416846	1.90724987258863	0.0876410374065041	21.7620640858262	5.31035128894437e-105	5.65398041595571e-103
RNF182	748.56222921256	2.05176200833269	0.0943887174159046	21.7373650633689	9.09737152988751e-105	9.63006733103064e-103
EVA1A	875.426150452106	1.96706557196673	0.0906840393151402	21.6914198664099	2.47237562777917e-104	2.60210430296092e-102
VAV3	693.622842116216	-1.90066965086874	0.0879218882836363	-21.6177073533404	1.22408832900931e-103	1.28095597537986e-101
PPP1R14C	263.603588013032	4.59037984549176	0.212878000448705	21.5634299261367	3.96133121483615e-103	4.12181014416446e-101
ITPRIP	2461.32322413075	1.23848470391689	0.0575093172748757	21.5353748332176	7.26048745651094e-103	7.51193823678445e-101
TM4SF20	3695.14141093671	-1.16899649984836	0.0543587928638083	-21.5051960917747	1.39196073646016e-102	1.43207735768511e-100
MYOCD	330.776230260138	3.1496674003336	0.146677398368816	21.4734337761694	2.75863357794169e-102	2.82228249792437e-100
SLC2A3	3068.0049710086	1.06898447469386	0.0498439347232462	21.4466309818697	4.90947940012118e-102	4.99484979191217e-100
DPYSL3	1682.80436061209	1.47137166334773	0.0686459705376255	21.4342029375381	6.41223266665394e-102	6.48769153726153e-100
SIM2	1098.60264795874	1.58720358590924	0.0742510753042928	21.3761696972688	2.22673017151652e-101	2.24055547422978e-99
NEK7	3283.71706342937	1.11574522336544	0.0523250043408381	21.3233660927693	6.89186305687526e-101	6.89675891587741e-99
ST8SIA4	1040.41024790272	-1.53234420381695	0.0721456854407975	-21.2395820270414	4.11535266927043e-100	4.09589420827985e-98
SPDEF	1492.02770344023	-1.43384378202233	0.0675905595056792	-21.2136693720053	7.14189513039446e-100	7.06970408231966e-98
LDLRAD4	360.865637433249	2.97452806453341	0.140349242151698	21.1937593600851	1.09034497183639e-99	1.07352083167956e-97
ZFP36L1	8933.31538601327	1.09699352345083	0.052115120714042	21.0494288110754	2.31452239598781e-98	2.26662292180346e-96
SDC4	3366.10576153614	1.08964448464191	0.0518748612905716	21.0052510509548	5.87223733102911e-98	5.7201213959115e-96
ELF4	3269.50466273426	1.02686449308448	0.0489119001391942	20.9941648180139	7.41547414361686e-98	7.18516285672251e-96
CREB3L2	5119.67312569877	1.06488235685024	0.0507419719630409	20.9862233502844	8.76387807734763e-98	8.44699469634037e-96
ERBB3	740.210282625072	-1.83509044493529	0.0875445492786346	-20.961789855067	1.46474536000367e-97	1.40439171611241e-95
STAMBPL1	1795.4694256053	1.30095742467093	0.0624672214641961	20.8262412538485	2.50354811999261e-96	2.36327199594972e-94
PRR5L	418.8275519253	2.47858832878169	0.119049310733172	20.8198461084501	2.861028237433e-96	2.68687231344156e-94
BAAT	1894.26379136095	-1.35561749610273	0.0651436078634755	-20.8096778880249	3.53713278941596e-96	3.30487310064156e-94
EGFR	12301.7753922657	1.03624326737728	0.0499746445901905	20.7353804289122	1.66136213108118e-95	1.54439211708069e-93
FERMT2	3282.3854311888	1.15048849890663	0.0556123006807382	20.6876623485046	4.47383145829979e-95	4.1378421967598e-93
P2RY2	1254.52498033661	1.61093929147275	0.077910683437649	20.6767444513816	5.61014636192136e-95	5.13693051629329e-93
LOC100294145	2247.62191461688	-1.27134069747681	0.0614884041839224	-20.6761049396243	5.68499593314619e-95	5.17956868277145e-93
PPP1R3B	1089.04518715348	1.45167284007876	0.0708913713553645	20.477426410639	3.42270862732809e-93	3.10297342040887e-91
HTR1D	1670.41902887705	1.30179885117158	0.0636101644387119	20.4652646736334	4.3929045563197e-93	3.96291926797451e-91
MYADM	7757.74703215888	1.05158946905374	0.0514025853804985	20.4579100694944	5.1081395181535e-93	4.58555681352672e-91
IER2	3987.73941102295	1.11218128711444	0.0544776623377831	20.4153636442489	1.22119271896842e-92	1.09091230548628e-90
CHRNA9	242.358624064221	3.78217194078314	0.185681218269134	20.3691680614736	3.13966217811181e-92	2.77761514337013e-90
C9orf152	251.500646811166	-4.15526335814551	0.204083117337899	-20.3606423321419	3.7365305866499e-92	3.28976368429421e-90
MAP1B	24311.3381090335	1.04363252031145	0.0513138255637559	20.3382326077944	5.90192639029695e-92	5.17138650648364e-90
TLR4	296.422601251934	2.92577849230099	0.14439469419929	20.2623684237518	2.76344648225309e-91	2.39843580234601e-89
LHX8	394.804786096801	2.57798381370095	0.127269196601423	20.2561490332542	3.13548660648339e-91	2.70849840681747e-89
MRC2	3424.99110677471	1.04954377450839	0.0519469125767629	20.2041607950705	8.99862622527159e-91	7.73670620015956e-89
VAV2	2774.15602277995	1.03861017279566	0.0518032999608662	20.0491121913133	2.05479223304951e-89	1.75020512389933e-87
YPEL2	1177.78365419673	1.69174479274978	0.0846138508094131	19.9937099726181	6.24735921119525e-89	5.29666153863975e-87
PDGFB	1195.77777692535	3.78931522404774	0.189600938361615	19.9857408765594	7.32912091617539e-89	6.18517010773824e-87
FOXP1	1680.83382806164	1.31934766466378	0.0660650414858582	19.970435725015	9.95809266145458e-89	8.3652546288632e-87
FHL2	1613.95832171239	1.2189941924983	0.0611547262788799	19.9329514932239	2.10758721945376e-88	1.75437476135712e-86
TRNT	1240.85465355593	-1.52521458213076	0.0766419344120981	-19.9005230469496	4.02704450430841e-88	3.33698036232579e-86
LINC00473	795.557642809042	-1.74147483417523	0.087559912291147	-19.8889513317992	5.07246914276605e-88	4.18433006357994e-86
F2R	3186.40635477914	1.26314705346115	0.0636329377218321	19.8505223659943	1.09061354627651e-87	8.95623581747159e-86
UACA	5159.18224446893	1.06794057464845	0.0538358862099447	19.8369647057315	1.4282571884191e-87	1.16766401301424e-85
MAFK	2927.05228868949	1.40988176246621	0.0713588634764537	19.7576263659445	6.89727811123627e-87	5.61377129115866e-85
PHC2	3872.2113594816	1.09861420249165	0.0556126136576119	19.7547665940581	7.29923167902942e-87	5.91463848398521e-85
MOB3B	697.543436811435	1.75730306357558	0.0893156030036578	19.6752079645436	3.51730935919462e-86	2.83755446233176e-84
RASGRF2	523.95154998368	1.96157673944584	0.0999647882125277	19.6226768897412	9.90001412987616e-86	7.88256342436618e-84
HAPLN3	587.863159793078	2.11626480270231	0.107962601274008	19.6018322801546	1.49155360030833e-85	1.17736297769166e-83
SEMA7A	208.106647137534	4.25691527674992	0.217319007911074	19.5883246369864	1.94485492000823e-85	1.52858919099188e-83
HBEGF	483.772237717153	2.20517522042684	0.112763387299073	19.555773139186	3.68378766626068e-85	2.88295741590734e-83
KCNK5	620.981292010289	-1.92334164039543	0.0988663955039392	-19.4539472243509	2.69837591732052e-84	2.09387110906316e-82
RDH10	2135.83328687868	-1.111700299612	0.057211152505608	-19.4315312823497	4.17712953209735e-84	3.22766975195353e-82
SLC25A37	4550.63820047803	1.02971055817212	0.0530317968697882	19.4168521330783	5.55949160636784e-84	4.27777183980732e-82
CXCL8	1010.91337534135	1.41178262932158	0.0729319260260917	19.3575393691991	1.76098454101821e-83	1.34932677404462e-81
IQGAP2	2492.35552791439	-1.13309356566663	0.0585715401873636	-19.3454630361776	2.22596156474879e-83	1.69850142230186e-81
PTPRJ	4790.4461427075	1.08291813980801	0.056036462747455	19.3252408648365	3.29442659455766e-83	2.50335411726699e-81
FHL3	467.285271119326	2.16111390391042	0.112346547941445	19.2361398147881	1.8444359701331e-82	1.39575024467139e-80
MLXIP	5644.74348193677	1.03257227203998	0.0537681224563698	19.2041720050362	3.41526186255543e-82	2.57381442341472e-80
GFPT2	2969.16454527835	1.14221450905661	0.0595071074306515	19.1945896612052	4.10713482794405e-82	3.0825393485303e-80
PALM2AKAP2	2521.86535645827	1.4884000294193	0.0775666996865194	19.1886471312377	4.60471331971286e-82	3.44188224587354e-80
SMOX	8392.24689139092	1.17851656441974	0.0616529616926721	19.1153276673782	1.88234148626971e-81	1.40127315601859e-79
CHD9	4728.97038654575	1.11066534286005	0.0581248802194029	19.1082603296152	2.15535139043692e-81	1.59801417056969e-79
NCALD	397.291089058906	-2.38350708048669	0.12490038232935	-19.083264887065	3.47836611177007e-81	2.5685209114857e-79
TSHZ3	437.774583965932	2.21677967528002	0.116359230972042	19.0511715895807	6.42480714871928e-81	4.72520053471872e-79
OGFRL1	2928.31455234001	1.11324814113147	0.058485307287443	19.0346634524819	8.80563522050052e-81	6.45030391172104e-79
SNAI1	428.427906089784	2.32507540623821	0.122283833031181	19.0137596164927	1.31203399264498e-80	9.49694802660375e-79
PAK3	750.425928449172	1.75642810848851	0.0927912032083822	18.9288213511369	6.60231120987678e-80	4.7414951053519e-78
IER3-AS1	849.55034201118	1.50496982227095	0.0796256747870395	18.9005597289571	1.12848998225752e-79	8.06573543440882e-78
ACVR1	1839.96503304769	1.17334456154185	0.0621611351396349	18.8758548071254	1.80184807704132e-79	1.27402485848872e-77
CSGALNACT2	1975.81523131205	1.27538645323756	0.0677293693408	18.8306264424238	4.23718760940894e-79	2.98444679581177e-77
TOM1	1786.34886371935	1.36699182480886	0.0727975470348007	18.7779929474185	1.14320371684494e-78	7.99064491090895e-77
C1orf116	609.349514613781	-1.69740928765315	0.0904803579132321	-18.7599753891437	1.60473792259502e-78	1.11739793066474e-76
ZNF697	428.06111964425	2.41316591561818	0.128841388732843	18.729741578787	2.83287702390483e-78	1.95767837504789e-76
LINC00941	596.170420472112	1.77089169201879	0.0949753382188675	18.6458055873181	1.36581409951274e-77	9.36784779190145e-76
GDA	485.009580998853	-2.0769324126107	0.111675422626528	-18.5979364462	3.33916108873056e-77	2.28171854544488e-75
LOC105370924	433.313825056071	7.65841979885956	0.411888719538714	18.5934196193487	3.63262153617924e-77	2.47301852015057e-75
AVPI1	2069.81375535108	-1.30159983749642	0.0700591819563957	-18.5785760145833	4.79048599110354e-77	3.23720184336085e-75
SOWAHC	1513.20733584632	1.43314345636196	0.0774112061861834	18.5133849085761	1.61054835320205e-76	1.08433720559519e-74
CDH19	230.87879100114	3.01312603937407	0.16290820128179	18.4958523614297	2.22988457857618e-76	1.49581964422951e-74
C3orf52	637.678060141965	1.73994602352078	0.0941182718663164	18.4868037737896	2.637302855328e-76	1.76266157626357e-74
BMERB1	2297.06883925921	1.01981312204253	0.0552944728413571	18.4433103281123	5.90150577118068e-76	3.92997364318661e-74
EPB41L4A	983.903483182306	-1.33512067550148	0.0724784536271222	-18.4209321348139	8.92531970521243e-76	5.90069963038105e-74
P4HA3	1304.34250908385	1.21481802647603	0.0660246473076652	18.3994625645656	1.32674089074926e-75	8.70846090763126e-74
NUDT6	1120.24898062265	1.35486572383771	0.073645906231421	18.3970269790727	1.38772759478381e-75	9.07623408688428e-74
LOC112268252	854.593057814731	-1.47736578050143	0.080415259812133	-18.371709349107	2.21330154615416e-75	1.44242673361997e-73
DUSP7	729.350546425245	1.548106571678	0.0845645381620919	18.3068057287868	7.30301911227375e-75	4.72580173155722e-73
PPFIBP2	1229.81333381385	-1.2444016097682	0.0680100888641282	-18.2973089809408	8.69383105637729e-75	5.60599042730413e-73
HRH1	674.421860239166	1.5773687027036	0.0862700571200324	18.2840808892582	1.10815730551746e-74	7.07097029126874e-73
GLIPR1	2325.4281109939	1.04071125502974	0.0570420152905575	18.2446438774756	2.28219318358987e-74	1.45117374205143e-72
FOS	473.308612240218	-2.45132138539903	0.134458151811662	-18.2311102180895	2.9232610356776e-74	1.85237644797107e-72
ANKRD50	2682.14653389336	1.08604799497267	0.0597950545087421	18.1628397849171	1.01629075453637e-73	6.41770089235332e-72
LTBP2	2963.81817167454	1.33764990388815	0.0737397863371442	18.1401380493878	1.5364475829884e-73	9.66905999562422e-72
BMP6	2335.80830103256	1.22094210077516	0.0673736663012984	18.1219483487071	2.1388503364908e-73	1.34139610315603e-71
NCF2	480.175563715873	1.93909065073853	0.107087732152189	18.1074957118595	2.78115694078575e-73	1.73827054800715e-71
TNFAIP8	1849.12194924798	1.2016019648747	0.0664972027438713	18.0699625742595	5.49509689058289e-73	3.41124438499134e-71
ANXA8	2030.70070578905	1.03094820461841	0.0571859145691717	18.0280093863215	1.17444298495489e-72	7.26607242685097e-71
NR2F2	1990.1369257216	-1.038852323169	0.0576559322004122	-18.018134188828	1.40399250909131e-72	8.65700835656203e-71
TOX3	361.413688930798	-2.13967545778401	0.118826917501501	-18.0066562591508	1.72753982679616e-72	1.06162539758786e-70
KITLG	1848.43535220756	-1.15195908899741	0.0640943493089209	-17.9728650250464	3.17866555360673e-72	1.94685291917057e-70
TCF7	1110.63350966115	1.63306155976667	0.0909170337611632	17.9621077834181	3.8587261546338e-72	2.35549506899363e-70
ADGRG3	2378.1766455388	1.0538847301349	0.0587260961553003	17.9457651560546	5.17922950936888e-72	3.15107076428812e-70
SRRM3	608.133130592887	1.71857086967356	0.0958670646450456	17.9266036363655	7.31116497335779e-72	4.43342265420865e-70
NAV2	970.336774768181	1.64012396152985	0.0918378641642508	17.8589079401553	2.46413353592223e-71	1.48929628525887e-69
LARP6	1740.19885128678	1.17876859601328	0.0661167791927288	17.8285846710287	4.24019741420474e-71	2.55430050152406e-69
NR0B1	902.556281978229	-1.46094422712	0.0820087406979849	-17.8144940976504	5.45488361119386e-71	3.2645517507122e-69
EVA1C	2302.26994301889	-1.04300130659054	0.0585699098770295	-17.8078011180207	6.14780048550322e-71	3.66725310394204e-69
NHS	1674.0075757571	1.34056122952067	0.0753408721817441	17.7932799382366	7.96765263768788e-71	4.73739034915513e-69
GAS7	217.128068023248	3.17258269441306	0.178573540508934	17.7662529699036	1.29026631814977e-70	7.64681135413485e-69
ADGRF4	782.983338867955	1.69621452344515	0.0957592567649855	17.7133217272983	3.30951855025309e-70	1.95507139389628e-68
METRNL	440.91065080025	2.15254013314923	0.121546896143534	17.7095442289806	3.53926675946234e-70	2.08407048765382e-68
NUMBL	2306.36984981829	1.0718481438702	0.0606557254909134	17.6710134978235	7.01256350371517e-70	4.11606011036974e-68
EEPD1	870.300844749967	1.6266518331721	0.0921667614816571	17.6490071585713	1.03560796253141e-69	6.03983713943878e-68
GABRQ	171.831739133036	4.0651459436159	0.230546636549054	17.6326404256648	1.3835230987531e-69	8.04332016110017e-68
MEX3B	500.312413386359	1.92515770000093	0.109649903413658	17.5573132311682	5.22924766993669e-69	3.00198158556585e-67
